,task_id,hash,native_id,process,tag,name,hostname,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,env,CPU_energy_consumption,DRAM_energy_consumption,energy_consumption,avg_power
38,30,b7/912294,nf-b79122943b09156e36a2a9427988619b-e6644,NFCORE_SAREK:SAREK:FASTQC,SRR11452399-6,NFCORE_SAREK:SAREK:FASTQC (SRR11452399-6),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:18.322,2025-11-15 09:31:57.000,2025-11-15 09:36:45.000,288.0,4m 48s,-,197.6,0.5%,1200.0,7000.0,1.2 GB,7.1 GB,5000.0,3.5,10487881,12611,0.0,4.8,5,1,PYTHONNOUSERSITE=1,37729.089815,4996.7183239999995,42725.808139,148.35350048263888
39,37,fb/349883,nf-fb349883612b4b426136671443087b78-cbc04,NFCORE_SAREK:SAREK:FASTP,SRR11452403-2,NFCORE_SAREK:SAREK:FASTP (SRR11452403-2),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:18.618,2025-11-15 09:36:18.000,2025-11-15 09:37:31.000,73.0,1m 12s,-,1094.3,0.8%,2100.0,3000.0,2.1 GB,3 GB,4700.0,4900.0,1422,14194,0.0,4900.0,48,41,PYTHONNOUSERSITE=1,9738.9227,1371.444692,11110.367392,152.19681358904108
40,40,f3/beb1ec,nf-f3beb1ec4842257469d4eab3389818ae-fb65f,NFCORE_SAREK:SAREK:FASTP,SRR11452404-1,NFCORE_SAREK:SAREK:FASTP (SRR11452404-1),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:18.650,2025-11-15 09:37:34.000,2025-11-15 09:39:03.000,89.0,1m 29s,-,1138.6,0.8%,2000.0,3000.0,2 GB,3 GB,6100.0,6400.0,1777,17987,0.048,6400.0,46,37,PYTHONNOUSERSITE=1,11926.053759,1685.943843,13611.997602,152.94379328089886
41,38,84/3f4006,nf-843f40069dc91a979b671faaa1e3d7d9-3afe1,NFCORE_SAREK:SAREK:FASTQC,SRR11452403-2,NFCORE_SAREK:SAREK:FASTQC (SRR11452403-2),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:18.586,2025-11-15 09:34:27.000,2025-11-15 09:39:25.000,298.0,4m 58s,-,199.0,0.6%,1500.0,7000.0,1.5 GB,7.1 GB,4700.0,3.4,9943928,12580,11.5,5.3,7,4,PYTHONNOUSERSITE=1,39494.455656,5561.756244,45056.211899999995,151.1953419463087
42,51,5a/826984,nf-5a826984d1ef7154ea71777ba05cf72e-dcda3,NFCORE_SAREK:SAREK:FASTQC,SRR11452476-1,NFCORE_SAREK:SAREK:FASTQC (SRR11452476-1),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.078,2025-11-15 09:35:19.000,2025-11-15 09:39:39.000,260.0,4m 19s,-,199.1,0.5%,1400.0,7000.0,1.4 GB,7 GB,4600.0,3.4,9656015,12530,0.0,4.6,5,1,PYTHONNOUSERSITE=1,34469.811721,4572.738555,39042.550275999994,150.1636549076923
43,45,fb/e0d559,nf-fbe0d559417a96b7944f9ae94070d35f-1bd1d,NFCORE_SAREK:SAREK:FASTQC,SRR11452473-4,NFCORE_SAREK:SAREK:FASTQC (SRR11452473-4),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:18.832,2025-11-15 09:35:08.000,2025-11-15 09:39:45.000,277.0,4m 36s,-,198.2,0.6%,1400.0,7000.0,1.4 GB,7 GB,4900.0,3.4,10293131,12583,0.028,4.7,5,2,PYTHONNOUSERSITE=1,36611.155176,4859.973626,41471.128802,149.715266433213
44,42,ef/78dd58,nf-ef78dd58c3c373ff81c3741a3b906cec-7be51,NFCORE_SAREK:SAREK:FASTQC,SRR11452471-6,NFCORE_SAREK:SAREK:FASTQC (SRR11452471-6),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:18.744,2025-11-15 09:34:59.000,2025-11-15 09:39:48.000,289.0,4m 49s,-,198.1,0.5%,1400.0,7000.0,1.4 GB,7.1 GB,4500.0,3.4,9391406,12519,8.0,5.2,6,4,PYTHONNOUSERSITE=1,38437.493396,5417.475484,43854.96888,151.74729716262976
45,50,66/9bfa96,nf-669bfa96654ff6efc413553f36289c6a-32300,NFCORE_SAREK:SAREK:FASTQC,SRR11452475-2,NFCORE_SAREK:SAREK:FASTQC (SRR11452475-2),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.011,2025-11-15 09:35:09.000,2025-11-15 09:39:47.000,278.0,4m 38s,-,198.9,0.5%,1300.0,7000.0,1.3 GB,7 GB,4900.0,3.4,10343448,12602,0.0,4.7,5,1,PYTHONNOUSERSITE=1,36740.32788,4877.069477999999,41617.397357999995,149.7028681942446
46,41,67/8b390c,nf-678b390cf6276c0e1d47fdf2e2091d63-95c7c,NFCORE_SAREK:SAREK:FASTP,SRR11452471-6,NFCORE_SAREK:SAREK:FASTP (SRR11452471-6),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:18.717,2025-11-15 09:39:06.000,2025-11-15 09:40:14.000,68.0,1m 8s,-,1094.3,0.8%,2100.0,3000.0,2.1 GB,3 GB,4500.0,4700.0,1354,13426,8.0,4700.0,44,38,PYTHONNOUSERSITE=1,9069.403478999999,1273.8393979999998,10343.242876999999,152.1065128970588
47,55,f6/de0e04,nf-f6de0e04f508f3e623f20fb8bee8e855-9c099,NFCORE_SAREK:SAREK:FASTQC,SRR11452478-5,NFCORE_SAREK:SAREK:FASTQC (SRR11452478-5),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.208,2025-11-15 09:35:56.000,2025-11-15 09:40:10.000,254.0,4m 13s,-,198.8,0.5%,1200.0,7000.0,1.2 GB,7.1 GB,4500.0,3.4,9375958,12578,0.0,4.6,5,1,PYTHONNOUSERSITE=1,33630.472683,4469.642228,38100.114911,150.0004524055118
48,54,09/1d6974,nf-091d6974b9a587cadf5949272efc5437-ddfad,NFCORE_SAREK:SAREK:FASTQC,SRR11452477-6,NFCORE_SAREK:SAREK:FASTQC (SRR11452477-6),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.112,2025-11-15 09:35:46.000,2025-11-15 09:40:29.000,283.0,4m 43s,-,198.5,0.7%,1600.0,7000.0,1.6 GB,7.1 GB,5000.0,3.5,10544733,12647,0.0,4.8,5,1,PYTHONNOUSERSITE=1,37392.478372,4972.579468999999,42365.057840999994,149.69985102826854
49,35,9b/c6b570,nf-9bc6b5703d7aa50124890ca1655d95b0-23078,NFCORE_SAREK:SAREK:FASTQC,SRR11452402-3,NFCORE_SAREK:SAREK:FASTQC (SRR11452402-3),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:18.523,2025-11-15 09:34:27.000,2025-11-15 09:40:36.000,369.0,6m 9s,-,199.2,0.5%,1300.0,7000.0,1.3 GB,7.1 GB,5900.0,3.5,12374179,12629,0.0,5.6,7,3,PYTHONNOUSERSITE=1,48829.678279,6862.449774,55692.128053,150.92717629539297
50,39,63/2d0b6d,nf-632d0b6dbcea18968fb79f47a4cc6389-b813f,NFCORE_SAREK:SAREK:FASTQC,SRR11452404-1,NFCORE_SAREK:SAREK:FASTQC (SRR11452404-1),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:18.683,2025-11-15 09:34:26.000,2025-11-15 09:40:49.000,383.0,6m 23s,-,198.5,0.5%,1400.0,7000.0,1.4 GB,7.1 GB,6100.0,3.5,12852214,12593,12.3,5.7,73,2,PYTHONNOUSERSITE=1,50686.031315,7126.819453,57812.850768000004,150.9473910391645
51,58,e4/95214d,nf-e495214dc36c14a36507a0637e352397-edaf9,NFCORE_SAREK:SAREK:FASTQC,SRR11452479-4,NFCORE_SAREK:SAREK:FASTQC (SRR11452479-4),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.239,2025-11-15 09:36:07.000,2025-11-15 09:40:47.000,280.0,4m 39s,-,199.7,0.5%,1300.0,7000.0,1.3 GB,7.1 GB,5000.0,3.4,10379681,12579,0.0,4.8,5,2,PYTHONNOUSERSITE=1,37073.749573,4930.132326999999,42003.8819,150.01386392857142
52,46,1a/e5ac5f,nf-1ae5ac5f1ec5fc0d0f0fde742372bc1e-d786a,NFCORE_SAREK:SAREK:FASTP,SRR11452473-4,NFCORE_SAREK:SAREK:FASTP (SRR11452473-4),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:18.871,2025-11-15 09:40:24.000,2025-11-15 09:41:36.000,72.0,1m 12s,-,1115.4,0.8%,2100.0,3000.0,2.1 GB,3 GB,4900.0,5100.0,1464,14674,8.0,5100.0,45,37,PYTHONNOUSERSITE=1,9609.617977,1357.0180309999998,10966.636008,152.314389
53,60,4e/42072f,nf-4e42072fa78be22712f9e600f2dfaf75-278ed,NFCORE_SAREK:SAREK:FASTQC,SRR11452480-3,NFCORE_SAREK:SAREK:FASTQC (SRR11452480-3),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.344,2025-11-15 09:36:47.000,2025-11-15 09:42:29.000,342.0,5m 42s,-,199.3,0.5%,1300.0,7000.0,1.3 GB,7.1 GB,6100.0,3.4,12750589,12574,0.0,4.9,5,2,PYTHONNOUSERSITE=1,45296.559211,6030.581781,51327.140992,150.079359625731
54,49,5a/0ed9a6,nf-5a0ed9a63e292c3d2a56843a58ca3536-e4f34,NFCORE_SAREK:SAREK:FASTP,SRR11452475-2,NFCORE_SAREK:SAREK:FASTP (SRR11452475-2),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:18.978,2025-11-15 09:41:38.000,2025-11-15 09:42:52.000,74.0,1m 14s,-,1112.1,0.8%,2100.0,3000.0,2.1 GB,3 GB,4900.0,5100.0,1469,14722,4.0,5100.0,45,38,PYTHONNOUSERSITE=1,9877.973003,1401.301021,11279.274023999998,152.42262194594593
55,52,c7/5c54b3,nf-c75c54b3e9ff543251bb84c80cc66c8b-bd3df,NFCORE_SAREK:SAREK:FASTP,SRR11452476-1,NFCORE_SAREK:SAREK:FASTP (SRR11452476-1),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:19.044,2025-11-15 09:42:54.000,2025-11-15 09:44:05.000,71.0,1m 10s,-,1096.9,0.8%,2000.0,3000.0,2 GB,3 GB,4600.0,4800.0,1385,13666,0.0,4800.0,44,40,PYTHONNOUSERSITE=1,9453.812468,1338.961599,10792.774067,152.01090235211268
56,74,ec/f3ae20,nf-ecf3ae206cc6c20135a484d831eafac9-d8460,NFCORE_SAREK:SAREK:FASTQC,SRR11452487-2,NFCORE_SAREK:SAREK:FASTQC (SRR11452487-2),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.894,2025-11-15 09:40:13.000,2025-11-15 09:44:47.000,274.0,4m 34s,-,199.4,0.5%,1200.0,7000.0,1.2 GB,7 GB,4900.0,3.4,10197888,12593,0.0,4.7,5,2,PYTHONNOUSERSITE=1,36379.021188,4845.8951609999995,41224.916349,150.4558990839416
57,70,9e/e1f792,nf-9ee1f792a62a8a816b4896418326de7a-050c2,NFCORE_SAREK:SAREK:FASTQC,SRR11452485-4,NFCORE_SAREK:SAREK:FASTQC (SRR11452485-4),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.723,2025-11-15 09:39:53.000,2025-11-15 09:45:15.000,322.0,5m 22s,-,199.7,0.5%,1300.0,7000.0,1.3 GB,7 GB,5700.0,3.4,11913349,12585,0.0,4.9,5,2,PYTHONNOUSERSITE=1,42690.598964,5688.83047,48379.429434,150.24667526086955
58,79,8d/c547fd,nf-8dc547fd8552885bbc32a8717eed57cb-096a2,NFCORE_SAREK:SAREK:FASTQC,SRR11452490-5,NFCORE_SAREK:SAREK:FASTQC (SRR11452490-5),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:20.132,2025-11-15 09:39:49.000,2025-11-15 09:45:15.000,326.0,5m 26s,-,197.3,0.6%,1600.0,7000.0,1.6 GB,7.1 GB,5700.0,3.4,12033349,12522,0.0,4.9,5,1,PYTHONNOUSERSITE=1,43189.169587,5756.6589969999995,48945.828583999995,150.1405784785276
59,71,5e/443bc6,nf-5e443bc6c638f3573fd418bfeee227e8-68839,NFCORE_SAREK:SAREK:FASTQC,SRR11452486-3,NFCORE_SAREK:SAREK:FASTQC (SRR11452486-3),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.762,2025-11-15 09:39:53.000,2025-11-15 09:45:10.000,317.0,5m 17s,-,199.7,0.5%,1400.0,7000.0,1.4 GB,7 GB,5000.0,3.4,10486142,12572,0.0,5.2,7,3,PYTHONNOUSERSITE=1,42069.670010999995,5935.763290999999,48005.43330199999,151.43669811356463
60,56,b6/3466ef,nf-b63466ef105cb1c863ed5eb6e5c546ad-90fa3,NFCORE_SAREK:SAREK:FASTP,SRR11452478-5,NFCORE_SAREK:SAREK:FASTP (SRR11452478-5),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:19.176,2025-11-15 09:44:08.000,2025-11-15 09:45:18.000,70.0,1m 10s,-,1066.6,0.8%,2100.0,3000.0,2.1 GB,3 GB,4500.0,4600.0,1353,13426,0.0,4600.0,48,37,PYTHONNOUSERSITE=1,9321.431703999999,1317.130121,10638.561824999999,151.97945464285712
61,61,69/e55294,nf-69e552942de3f6c26e525c9c73647c6f-3502c,NFCORE_SAREK:SAREK:FASTQC,SRR11452481-2,NFCORE_SAREK:SAREK:FASTQC (SRR11452481-2),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.374,2025-11-15 09:39:28.000,2025-11-15 09:45:35.000,367.0,6m 7s,-,198.0,0.5%,1300.0,7000.0,1.3 GB,7.1 GB,5800.0,3.4,12125717,12562,1.2,5.5,7,3,PYTHONNOUSERSITE=1,48631.331313999995,6854.976487999999,55486.307801999996,151.18884959673022
62,64,d9/7a7a60,nf-d97a7a60b7dc09fdcf26b8c55d2d2956-0b926,NFCORE_SAREK:SAREK:FASTQC,SRR11452482-1,NFCORE_SAREK:SAREK:FASTQC (SRR11452482-1),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.439,2025-11-15 09:39:42.000,2025-11-15 09:45:42.000,360.0,6m,-,199.2,0.5%,1300.0,7000.0,1.3 GB,7.1 GB,6500.0,3.4,13621229,12529,0.02,5.1,5,1,PYTHONNOUSERSITE=1,47510.744033999996,6339.906502,53850.650535999994,149.58514037777775
63,76,45/560259,nf-455602591eafb2b5db13ebf597e21a1a-4ced4,NFCORE_SAREK:SAREK:FASTQC,SRR11452488-1,NFCORE_SAREK:SAREK:FASTQC (SRR11452488-1),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.968,2025-11-15 09:40:35.000,2025-11-15 09:46:02.000,327.0,5m 27s,-,198.7,0.5%,1300.0,7000.0,1.3 GB,7.1 GB,5900.0,3.4,12307699,12586,0.0,4.9,5,1,PYTHONNOUSERSITE=1,43238.246854,5765.891399,49004.138253,149.8597500091743
64,84,cd/eeec3e,nf-cdeeec3e43f70f6b3492c4e6480b7610-f5593,NFCORE_SAREK:SAREK:FASTQC,SRR11452492-3,NFCORE_SAREK:SAREK:FASTQC (SRR11452492-3),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:20.292,2025-11-15 09:40:57.000,2025-11-15 09:46:06.000,309.0,5m 9s,-,198.7,0.5%,1200.0,7000.0,1.2 GB,7.1 GB,5600.0,3.4,11635587,12605,0.0,4.8,5,4,PYTHONNOUSERSITE=1,40890.67071,5451.088314,46341.759024,149.97333017475728
65,81,41/e95678,nf-41e95678ec6dff131c5693cab5ddbfcf-c797c,NFCORE_SAREK:SAREK:FASTQC,SRR11452491-4,NFCORE_SAREK:SAREK:FASTQC (SRR11452491-4),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:20.213,2025-11-15 09:40:46.000,2025-11-15 09:46:29.000,343.0,5m 43s,-,199.3,0.5%,1300.0,7000.0,1.3 GB,7.1 GB,5400.0,3.5,11257961,12610,0.0,5.4,7,3,PYTHONNOUSERSITE=1,45611.210322,6458.2866269999995,52069.496949,151.80611355393586
66,85,3f/62e86e,nf-3f62e86eaf2b596fb9832ecb310c50b7-3b882,NFCORE_SAREK:SAREK:FASTQC,SRR11452493-2,NFCORE_SAREK:SAREK:FASTQC (SRR11452493-2),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:20.369,2025-11-15 09:40:57.000,2025-11-15 09:46:37.000,340.0,5m 40s,-,197.3,0.5%,1200.0,7000.0,1.2 GB,7.1 GB,5200.0,3.4,10889228,12571,0.0,5.4,7,3,PYTHONNOUSERSITE=1,45022.128762,6371.054257,51393.183019000004,151.15642064411765
67,57,9d/60b250,nf-9d60b2507346b253309daff1752b976e-81d56,NFCORE_SAREK:SAREK:FASTP,SRR11452479-4,NFCORE_SAREK:SAREK:FASTP (SRR11452479-4),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:19.277,2025-11-15 09:45:23.000,2025-11-15 09:46:35.000,72.0,1m 12s,-,1136.9,0.8%,2100.0,3000.0,2.1 GB,3 GB,5000.0,5100.0,1475,14914,0.0,5100.0,48,36,PYTHONNOUSERSITE=1,9559.19202,1360.9861939999998,10920.178214,151.66914186111111
68,27,37/dffe37,nf-37dffe373f2da8edd3cef3dd63626b4d-a620e,NFCORE_SAREK:SAREK:FASTQC,SRR11452398-1,NFCORE_SAREK:SAREK:FASTQC (SRR11452398-1),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:18.250,2025-11-15 09:42:31.000,2025-11-15 09:46:59.000,268.0,4m 28s,-,199.1,0.6%,1400.0,7000.0,1.4 GB,7.1 GB,4800.0,3.4,10014847,12620,0.02,4.7,5,1,PYTHONNOUSERSITE=1,34494.940929,4646.919534,39141.860463,146.0517181455224
69,59,91/293b8b,nf-91293b8b340a98b3c28292195a70a7a7-9c619,NFCORE_SAREK:SAREK:FASTP,SRR11452480-3,NFCORE_SAREK:SAREK:FASTP (SRR11452480-3),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:19.312,2025-11-15 09:46:43.000,2025-11-15 09:48:03.000,80.0,1m 20s,-,1082.0,0.8%,2100.0,3000.0,2.1 GB,3 GB,6100.0,6300.0,1764,18083,0.0,6300.0,49,34,PYTHONNOUSERSITE=1,10523.696875,1441.366626,11965.063501,149.5632937625
70,63,cd/2951e2,nf-cd2951e29cf9aa12ec6a2e9886b49f28-b5dd5,NFCORE_SAREK:SAREK:FASTP,SRR11452482-1,NFCORE_SAREK:SAREK:FASTP (SRR11452482-1),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:19.477,2025-11-15 09:47:02.000,2025-11-15 09:48:42.000,100.0,1m 40s,-,1082.7,0.8%,2000.0,3000.0,2 GB,3 GB,6500.0,6700.0,1871,19235,0.0,6700.0,42,41,PYTHONNOUSERSITE=1,13267.852020999999,1812.9785029999998,15080.830523999999,150.80830523999998
71,68,b0/1af243,nf-b01af243bfbae5f837d9d78ef0c25daa-3d3d9,NFCORE_SAREK:SAREK:FASTP,SRR11452484-5,NFCORE_SAREK:SAREK:FASTP (SRR11452484-5),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:19.612,2025-11-15 09:48:05.000,2025-11-15 09:49:16.000,71.0,1m 11s,-,1062.4,0.8%,2100.0,3000.0,2.1 GB,3 GB,5300.0,5500.0,1561,15778,0.0,5500.0,51,36,PYTHONNOUSERSITE=1,9300.135371,1275.791448,10575.926819,148.95671576056338
72,72,8f/01a327,nf-8f01a327d0bc9149a5c629b6c0aef69d-bbdde,NFCORE_SAREK:SAREK:FASTP,SRR11452486-3,NFCORE_SAREK:SAREK:FASTP (SRR11452486-3),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:19.804,2025-11-15 09:48:45.000,2025-11-15 09:49:59.000,74.0,1m 14s,-,1110.5,0.8%,2000.0,3000.0,2 GB,3 GB,5000.0,5200.0,1487,14962,0.0,5200.0,40,32,PYTHONNOUSERSITE=1,9721.622146,1345.2484,11066.870546,149.55230467567569
73,78,75/d6c857,nf-75d6c857116f4640475597fb293b05c7-ea0db,NFCORE_SAREK:SAREK:FASTQC,SRR11452489-6,NFCORE_SAREK:SAREK:FASTQC (SRR11452489-6),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:20.053,2025-11-15 09:45:23.000,2025-11-15 09:49:57.000,274.0,4m 34s,-,197.4,0.6%,1400.0,7000.0,1.4 GB,7.1 GB,4400.0,3.4,9227953,12596,0.0,5.0,5,2,PYTHONNOUSERSITE=1,35129.294895,4831.761740999999,39961.056636,145.84327239416058
74,73,8f/3420a9,nf-8f3420a971fef916847072aab0b06818-1534f,NFCORE_SAREK:SAREK:FASTP,SRR11452487-2,NFCORE_SAREK:SAREK:FASTP (SRR11452487-2),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.4--h5f740d0_0,12,8h,-,4 GB,1,2025-11-15 09:30:19.852,2025-11-15 09:49:19.000,2025-11-15 09:50:24.000,65.0,1m 5s,-,1064.7,0.8%,2000.0,3000.0,2 GB,3 GB,4900.0,5100.0,1452,14626,0.0,5100.0,46,36,PYTHONNOUSERSITE=1,8494.115095,1169.172098,9663.287193,148.66595681538462
75,88,82/494994,nf-82494994bfa0acae6eed9151f9af884f-7b5e1,NFCORE_SAREK:SAREK:FASTQC,SRR11452494-1,NFCORE_SAREK:SAREK:FASTQC (SRR11452494-1),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:20.443,2025-11-15 09:45:37.000,2025-11-15 09:50:34.000,297.0,4m 57s,-,198.7,0.6%,1500.0,7000.0,1.5 GB,7 GB,5000.0,3.4,10439004,12628,0.0,5.1,7,3,PYTHONNOUSERSITE=1,38582.071578999996,5348.501478,43930.573056999994,147.91438739730637
76,47,05/38032e,nf-0538032ea29e28ca019e0b78c70cc1bb-59935,NFCORE_SAREK:SAREK:FASTQC,SRR11452474-3,NFCORE_SAREK:SAREK:FASTQC (SRR11452474-3),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:18.946,2025-11-15 09:44:49.000,2025-11-15 09:50:38.000,349.0,5m 49s,-,199.6,0.6%,1600.0,7000.0,1.6 GB,7.1 GB,5800.0,3.4,12239913,12602,0.0,5.3,5,1,PYTHONNOUSERSITE=1,44546.760044999995,6119.375622,50666.135666999995,145.17517383094554
77,66,c9/c5205a,nf-c9c5205ac3743b906e66ccbd256653b8-339b4,NFCORE_SAREK:SAREK:FASTQC,SRR11452483-6,NFCORE_SAREK:SAREK:FASTQC (SRR11452483-6),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.516,2025-11-15 09:45:23.000,2025-11-15 09:51:02.000,339.0,5m 39s,-,199.9,0.6%,1400.0,7000.0,1.4 GB,7.1 GB,5700.0,3.4,11858052,12510,0.02,5.3,5,3,PYTHONNOUSERSITE=1,43387.19209,5949.152228,49336.344317999996,145.53493899115043
78,43,39/7f9edd,nf-397f9edd8ce9e2033853b37a16046742-9288c,NFCORE_SAREK:SAREK:FASTQC,SRR11452472-5,NFCORE_SAREK:SAREK:FASTQC (SRR11452472-5),hu-worker-c37,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:18.794,2025-11-15 09:45:13.000,2025-11-15 09:51:17.000,364.0,6m 4s,-,197.4,0.6%,1500.0,7000.0,1.5 GB,7.1 GB,5900.0,3.5,12451076,12615,0.02,5.5,7,3,PYTHONNOUSERSITE=1,47486.136185999996,6636.42087,54122.557056,148.68834356043956
79,67,66/522a34,nf-66522a34e8b1e814f6ba39d6961acbff-d2d38,NFCORE_SAREK:SAREK:FASTQC,SRR11452484-5,NFCORE_SAREK:SAREK:FASTQC (SRR11452484-5),hu-worker-c38,COMPLETED,0,-,quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0,4,8h,-,4 GB,1,2025-11-15 09:30:19.652,2025-11-15 09:45:48.000,2025-11-15 09:51:15.000,327.0,5m 27s,-,197.8,0.6%,1400.0,7000.0,1.4 GB,7.1 GB,5300.0,3.5,11077096,12639,0.0,5.3,5,1,PYTHONNOUSERSITE=1,41881.118002999996,5749.599286,47630.71728899999,145.65968589908255
